causa,nivel,frecuencia,nivel_probabilidad,origen
SARCOIDOSIS DE OTROS SITIOS ESPECIFICADOS O DE SITIOS COMBINADOS,2,25.0,0.8,claude
TUMOR BENIGNO DEL CONDUCTO CRANEOFARINGEO,2,25.0,0.85,claude
RECIÉN NACIDO EXCEPCIONALMENTE GRANDE,2,25.0,0.8,claude
MENINGITIS DEBIDAS A OTRAS CAUSAS ESPECIFICADAS,2,25.0,0.85,claude
"LEUCEMIA MIELOIDE CRÓNICA ATÍPICA, BCR/ABL-NEGATIVO",3,25.0,0.95,claude
FIBROSIS (DEL PULMÓN) DEBIDA A GRAFITO,2,25.0,0.8,claude
ULCERACIÓN DE LA VULVA EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE,1,25.0,0.8,claude
ENFISEMA INTERSTICIAL,2,25.0,0.8,claude
TUMOR MALIGNO DE LA REGIÓN SUBGLÓTICA,3,25.0,0.95,claude
AMPUTACION TRAUMATICA DE LA MUÑECA Y DE LA MANO,2,25.0,0.9,claude
EMBARAZO MULTIPLE,2,25.0,0.85,claude
CIANOSIS,1,25.0,0.75,claude
OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO,1,25.0,0.75,claude
"HERIDAS QUE AFECTAN EL TÓRAX CON EL ABDOMEN, LA REGIÓN LUMBOSACRA Y LA PELVIS",2,25.0,0.85,claude
OTROS TRASTORNOS DEL CUERPO VÍTREO Y DEL GLOBO OCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,25.0,0.8,claude
HIPOXIA INTRAUTERINA NOTADA POR PRIMERA VEZ DURANTE EL TRABAJO DE PARTO Y EL PARTO,2,25.0,0.85,claude
"DEFICIENCIA NUTRICIONAL, NO ESPECIFICADA",1,25.0,0.85,claude
TRASTORNOS DEL NERVIO GLOSOFARÍNGEO,1,25.0,0.8,claude
"HIPOTENSIÓN, NO ESPECIFICADA",1,25.0,0.85,claude
"OTROS TRASTORNOS DEL SISTEMA DIGESTIVO CONSECUTIVOS A PROCEDIMIENTOS, NO CLASIFICADOS EN OTRA PARTE",2,25.0,0.8,claude
ADENOMEGALIA,1,25.0,0.8,claude
"QUEMADURA DE LA CADERA Y MIEMBRO INFERIOR, DE TERCER GRADO, EXCEPTO TOBILLO Y PIE",2,25.0,0.85,claude
PRUEBA Y AJUSTE DE OTROS DISPOSITIVOS ESPECIFICADOS,1,25.0,0.9,claude
"TRASTORNO EXTRAPIRAMIDAL Y DEL MOVIMIENTO, NO ESPECIFICADO",1,25.0,0.75,claude
HIPERPARATIROIDISMO SECUNDARIO NO CLASIFICADO EN OTRA PARTE,1,25.0,0.8,claude
TRASTORNOS DEL METABOLISMO DEL COBRE,1,25.0,0.8,claude
SÍNDROME DE INTESTINO IRRITABLE CON CONSTIPACIÓN PREDOMINANTE [IBS-C],1,25.0,0.85,claude
TRAUMATISMO SUPERFICIAL DE OTRAS PARTES DEL CUELLO,1,25.0,0.85,claude
"ESTENOSIS (DE LA VÁLVULA) MITRAL, NO REUMÁTICA",2,25.0,0.85,claude
HIPEREMESIS GRAVÍDICA CON TRASTORNOS METABÓLICOS,2,25.0,0.8,claude
"INFECCIÓN DEBIDA A PARVOVIRUS, DE SITIO NO ESPECIFICADO",1,25.0,0.8,claude
"OSTEOPOROSIS POR DESUSO, CON FRACTURA PATOLÓGICA",2,25.0,0.8,claude
ARTROPATÍA POSTRAUMÁTICA CRÓNICA [DE JACCOUD],1,25.0,0.8,claude
FLEBITIS Y TROMBOFLEBITIS INTRACRANEAL E INTRARRAQUÍDEA,3,25.0,0.85,claude
"ATAXIA, NO ESPECIFICADA",1,25.0,0.8,claude
"TRASTORNO FIBROBLÁSTICO, NO ESPECIFICADO",1,25.0,0.75,claude
DIVERTÍCULO FARÍNGEO,1,25.0,0.8,claude
HIPEROSTOSIS DEL CRÁNEO,2,25.0,0.8,claude
"AMPUTACIÓN TRAUMÁTICA DE MIEMBRO SUPERIOR, NIVEL NO ESPECIFICADO",3,24.0,1.0,manual
"DESGARRO PERINEAL DURANTE EL PARTO, DE GRADO NO EPECIFICADO",2,24.0,0.85,claude
HEMORRAGIA POSTPARTO,2,24.0,0.9,claude
"HERIDA DE CUELLO, PARTE NO ESPECIFICADA",2,24.0,1.0,manual
TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DEL OIDO MEDIO Y DE LOS ORGANOS RESPIRATORIOS E INTRATORACICOS,3,24.0,1.0,manual
"QUEMADURA Y CORROSION, REGION DEL CUERPO NO ESPECIFICADA",2,24.0,1.0,manual
"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, VIVIENDA",1,24.0,1.0,manual
OTRAS ENFERMEDADES NEONATALES INFECCIOSAS O PARASITARIAS ESPECIFICADAS,2,24.0,1.0,manual
OTRAS MALFORMACIONES CONGÉNITAS DEL APARATO LAGRIMAL,2,24.0,1.0,manual
OTRAS MENINGITIS VIRALES,3,24.0,1.0,manual
ABSCESO PERIAPICAL SIN FÍSTULA,1,24.0,1.0,manual
HERIDAS DE OTRAS PARTES DEL CUELLO,2,24.0,1.0,manual
"OTROS TRAUMATISMOS ESPECIFICADOS DEL TRONCO, NIVEL NO ESPECIFICADO",2,24.0,0.8,claude
RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES CARDIOVASCULARES,1,24.0,1.0,manual
ATENCIÓN MATERNA POR PRESENTACIÓN DE NALGAS,2,24.0,0.8,claude
DEFORMIDAD CONGÉNITA DE LA COLUMNA VERTEBRAL,2,24.0,0.8,claude
DESGARRO VAGINAL OBSTÉTRICO ALTO,2,24.0,0.85,claude
ENFERMEDAD HEMORRÁGICA DEL FETO Y DEL RECIÉN NACIDO,2,24.0,0.85,claude
DISTONÍA INDUCIDA POR DROGAS,1,24.0,0.8,claude
TUMOR MALIGNO DEL MIOMETRIO,3,24.0,0.95,claude
OTRAS ENFERMEDADES INTESTINALES ESPECIFICADAS DEBIDAS A PROTOZOARIOS,1,24.0,0.8,claude
CARCINOMA IN SITU DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS,2,24.0,0.8,claude
ESTOMATITIS AFTOSA RECURRENTE,1,24.0,0.9,claude
FRACTURA DE VÉRTEBRA POR FATIGA,2,24.0,0.85,claude
INFECCIÓN DE LA BOLSA AMNIÓTICA O DE LAS MEMBRANAS,2,24.0,0.85,claude
ANEMIA POR DEFICIENCIA DE PROTEÍNAS,1,24.0,0.8,claude
UÑA DEFORME DE LA PAQUIDERMOPERIOSTOSIS,1,24.0,0.8,claude
CARCINOMA IN SITU DE OTRAS PARTES ESPECIFICADAS DE ÓRGANOS DIGESTIVOS,2,24.0,0.8,claude
FISURA DEL PALADAR BLANDO CON LABIO LEPORINO UNILATERAL,2,24.0,0.9,claude
TUMOR DE COMPORTAMIENTO INCIERTO O DESCONOCIDO DE ÓRGANO URINARIO NO ESPECIFICADO,2,24.0,0.8,claude
TUMOR MALIGNO DE PARTE ESPECIFICADA DEL PERITONEO,3,24.0,0.95,claude
OTROS TRASTORNOS LOCALIZADOS DEL TEJIDO CONJUNTIVO,1,24.0,0.8,claude
ENFERMEDAD DE TRANSMISIÓN SEXUAL NO ESPECIFICADA,1,24.0,0.8,claude
SUBLUXACIÓN RECIDIVANTE DE LA RÓTULA,2,24.0,0.8,claude
TRASTORNOS SISTÉMICOS DEL TEJIDO CONJUNTIVO EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,24.0,0.8,claude
URETRITIS Y SINDROME URETRAL,1,24.0,0.85,claude
OTROS TRASTORNOS DE LOS MÚSCULOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,24.0,0.8,claude
OTROS TRASTORNOS DE LA CONTINUIDAD DEL HUESO,2,24.0,0.8,claude
ALTERACIONES EN LA FORMACIÓN DENTARIA,1,24.0,0.85,claude
ANORMALIDADES NO ESPECIFICADAS DE LAS PROTEÍNAS PLASMÁTICAS,1,24.0,0.75,claude
"TRASTORNO DEPRESIVO RECURRENTE, NO ESPECIFICADO",1,24.0,0.8,claude
LINFOMA NO HODGKIN INMUNOBLÁSTICO (DIFUSO),3,24.0,0.95,claude
"MONONEUROPATÍA, NO ESPECIFICADA",1,24.0,0.8,claude
LINFOMA DE CÉLULAS DEL MANTO,3,24.0,0.95,claude
DEGENERACIÓN CEREBRAL SENIL NO CLASIFICADA EN OTRA PARTE,1,24.0,0.8,claude
COMPLICACIONES DEL SISTEMA NERVIOSO CENTRAL DEBIDAS A LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO,2,24.0,0.85,claude
TRASTORNOS DEL PÁNCREAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,24.0,0.8,claude
TUMOR BENIGNO DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS,1,24.0,0.75,claude
DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES OFTALMICAS,2,24.0,0.8,claude
"HEMORRAGIA INTRAVENTRICULAR (NO TRAUMÁTICA) DEL FETO Y DEL RECIÉN NACIDO, SIN OTRA ESPECIFICACIÓN",3,24.0,0.85,claude
OTROS TRASTORNOS DE LA SANGRE Y DE LOS ÓRGANOS HEMATOPOYÉTICOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,24.0,0.75,claude
OTROS SÍNDROMES HISTIOCÍTICOS,2,24.0,0.8,claude
MALESTAR Y FATIGA,1,24.0,0.9,claude
"QUEMADURA DEL HOMBRO Y MIEMBRO SUPERIOR, DE PRIMER GRADO, EXCEPTO DE LA MUÑECA Y DE LA MANO",1,24.0,0.8,claude
OTRAS ANEMIAS HEMOLÍTICAS ADQUIRIDAS,2,24.0,0.8,claude
SEPSIS DEBIDA A SALMONELLA,3,24.0,0.95,claude
LINFOMA DE CELULAS T/NK MADURAS,3,24.0,0.95,claude
OTRAS ATAXIAS HEREDITARIAS,2,24.0,0.8,claude
MENSTRUACIÓN EXCESIVA Y FRECUENTE CON CICLO IRREGULAR,1,24.0,0.85,claude
"AGRESIÓN CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, OTRO LUGAR ESPECIFICADO",2,24.0,0.85,claude
"OTRAS ANEMIAS MEGALOBLÁSTICAS, NO CLASIFICADAS EN OTRA PARTE",1,24.0,0.8,claude
PSORIASIS PUSTULOSA GENERALIZADA,2,24.0,0.8,claude
MUERTE SIN ASISTENCIA,3,24.0,0.8,claude
"OTROS TRASTORNOS MENTALES DEBIDOS A LESION Y DISFUNCION CEREBRAL, Y A ENFERMEDAD FISICA",1,23.0,0.75,claude
"ENFERMEDAD INFLAMATORIA DEL UTERO, EXCEPTO DEL CUELLO UTERINO",2,23.0,0.8,claude
"CORROSIÓN DEL OJO Y SUS ANEXOS, PARTE NO ESPECIFICADA",2,23.0,0.85,claude
EXAMEN DURANTE EL PERÍODO DE CRECIMIENTO RÁPIDO EN LA INFANCIA,1,23.0,0.9,claude
"ATROFIA MUSCULAR ESPINAL, SIN OTRA ESPECIFICACIÓN",3,23.0,0.8,claude
"CARIOTIPO 47, XXX",2,23.0,0.75,claude
SIFILIS RENAL TARDIA (A52.7Å),2,23.0,0.8,claude
"DIABETES MELLITUS ASOCIADA CON DESNUTRICIÓN, SIN MENCIÓN DE COMPLICACIÓN",1,23.0,0.8,claude
"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, LUGAR NO ESPECIFICADO",1,23.0,0.85,claude
"FRACTURA POR TENSIÓN, NO CLASIFICADA EN OTRA PARTE",2,23.0,0.85,claude
CARCINOMA IN SITU DE LA PIEL DEL TRONCO,2,23.0,0.8,claude
RUPTURA DEL ÚTERO ANTES DEL INICIO DEL TRABAJO DE PARTO,3,23.0,0.85,claude
TRAUMATISMO DE LA URETRA,2,23.0,0.85,claude
ESPINA BÍFIDA LUMBAR SIN HIDROCÉFALO,2,23.0,0.85,claude
TERAPIA DEL LENGUAJE,1,23.0,0.9,claude
CORIORRETINITIS FOCAL,2,23.0,0.8,claude
TUMOR BENIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA BOCA,1,23.0,0.8,claude
"TUBERCULOSIS MILIAR AGUDA, NO ESPECIFICADA",3,23.0,1.0,manual
"CORROSIÓN DE LA CABEZA Y DEL CUELLO, DE PRIMER GRADO",2,23.0,0.8,claude
"AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS",2,23.0,0.85,claude
OSTEOCONDROSIS JUVENIL DEL TARSO,1,23.0,0.8,claude
"TRASTORNOS DEL NERVIO FACIAL, NO ESPECIFICADO",1,23.0,0.8,claude
HIPERHIDROSIS,1,23.0,0.85,claude
"TUBERCULOSIS MILIAR, SIN OTRA ESPECIFICACIÓN",2,23.0,0.85,claude
PARESTESIA DE LA PIEL,1,23.0,0.85,claude
"SECUELAS DE COMPLICACIONES DE LA ATENCIÓN MÉDICA Y QUIRÚRGICA, NO CLASIFICADAS EN OTRAS PARTE",1,23.0,0.75,claude
"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, OTRO LUGAR ESPECIFICADO",1,23.0,0.85,claude
"AMENORREA, SIN OTRA ESPECIFICACIÓN",1,23.0,1.0,manual
"DISFUNCIÓN OVÁRICA, NO ESPECIFICADA",1,23.0,1.0,manual
OTRAS MALFORMACIONES CONGÉNITAS DE LA VÁLVULA PULMONAR,3,23.0,1.0,manual
TRASTORNO VASCULAR CRÓNICO DEL INTESTINO,3,23.0,1.0,manual
TRASTORNOS DEL METABOLISMO DEL PIRUVATO Y DE LA GLUCONEOGÉNESIS,2,23.0,1.0,manual
TRASTORNO TRANSITORIO NO ESPECIFICADO DEL METABOLISMO DE LOS CARBOHIDRATOS EN EL FETO Y EL RECIÉN NACIDO,2,23.0,1.0,manual
(OSTEO) ARTROSIS EROSIVA,1,23.0,0.8,claude
"JINETE U OCUPANTE DE VEHÍCULO DE TRACCIÓN ANIMAL LESIONADO POR CAÍDA (O POR SER DESPEDIDO) DEL ANIMAL O DEL VEHÍCULO DE TRACCIÓN ANIMAL, EN ACCIDENTE SIN COLISIÓN",2,23.0,0.75,claude
PRURITO ANAL,1,23.0,0.9,claude
"OTRAS MALFORMACIONES CONGÉNITAS DEL SISTEMA CIRCULATORIO, ESPECIFICADAS",2,23.0,0.85,claude
"TRASTORNO NO INFLAMATORIO DEL CUELLO DEL ÚTERO, NO ESPECIFICADO",1,23.0,0.8,claude
TRAUMATISMOS SUPERFICIALES MÚLTIPLES DEL ANTEBRAZO,1,23.0,0.85,claude
MASTOCITOSIS,2,23.0,0.8,claude
DEFORMIDAD CONGÉNITA DE LA MANO,2,23.0,0.8,claude
OSTEONECROSIS DEBIDA A TRAUMATISMO PREVIO,2,23.0,0.8,claude
HISTORIA PERSONAL DE ALERGIA A PENICILINA,1,23.0,0.9,claude
COLESTEATOMA RECURRENTE DE LA CAVIDAD RESULTANTE DE LA MASTOIDECTOMÍA,2,23.0,0.85,claude
"PROTEINURIA AISLADA CON LESIÓN MORFOLÓGICA ESPECIFICADA, GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA",2,23.0,0.8,claude
DIVERTÍCULO DEL ESÓFAGO,1,23.0,0.8,claude
TUMOR BENIGNO DEL PISO DE LA BOCA,1,23.0,0.8,claude
TRANSPOSICIÓN DE LOS GRANDES VASOS EN VENTRÍCULO DERECHO,2,23.0,0.9,claude
"TRASTORNO DE LA GLÁNDULA SUPRARRENAL, NO ESPECIFICADO",1,23.0,0.8,claude
PITIRIASIS ROSADA,1,23.0,0.9,claude
ENURESIS NO ORGÁNICA,1,23.0,0.85,claude
"ENFERMEDAD VALVULAR MITRAL, NO ESPECIFICADA",2,23.0,0.8,claude
AMEBIASIS INTESTINAL CRÓNICA,1,23.0,0.8,claude
OSTEOCONDROSIS DE LA COLUMNA VERTEBRAL DEL ADULTO,1,23.0,0.8,claude
OTRAS INFECCIONES PUERPERALES ESPECIFICADAS,2,23.0,0.8,claude
TUMOR MALIGNO DEL CONDUCTO PANCREÁTICO,3,23.0,0.95,claude
LEUCEMIA ERITROIDE AGUDA,3,23.0,0.95,claude
OSTEOCONDROSIS JUVENIL DE LA PELVIS,1,23.0,0.8,claude
LUXACIONES DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL CUELLO,2,23.0,0.8,claude
NEUROSÍFILIS SINTOMÁTICA,2,23.0,0.85,claude
URETRITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,23.0,0.8,claude
DERMATITIS ALÉRGICA DE CONTACTO DEBIDA A OTROS AGENTES,1,23.0,0.9,claude
ESTERILIDAD EN EL VARÓN,1,23.0,0.8,claude
"OTROS TRASTORNOS ARTICULARES, NO CLASIFICADOS EN OTRA PARTE",1,23.0,0.75,claude
OTROS TRASTORNOS DEL OIDO INTERNO,1,23.0,0.8,claude
OTROS TRASTORNOS DEL OIDO EXTERNO,1,23.0,0.85,claude
EFECTO TÓXICO DE INSECTICIDAS ORGANOFOSFORADOS Y CARBAMATOS,2,23.0,0.8,claude
TRASTORNO DE ESTRÉS POSTRAUMÁTICO,1,23.0,0.85,claude
TRAUMATISMO POR APLASTAMIENTO DEL PIE Y DEL TOBILLO,2,23.0,0.85,claude
NEUROPATÍA AUTONÓMICA EN ENFERMEDADES METABÓLICA Y ENDÓCRINAS,1,23.0,0.8,claude
SÍNDROMES MIASTÉNICOS EN ENFERMEDADES ENDOCRINAS,2,22.0,0.8,claude
"SÍNDROME NEFRÍTICO AGUDO, GLOMERULONEFRITIS MEMBRANOSA DIFUSA",2,22.0,0.85,claude
OTROS ESTADOS POSTQUIRURGICOS,1,22.0,0.75,claude
TRASTORNOS DE OTROS NERVIOS CRANEALES ESPECIFICADOS,1,22.0,0.8,claude
MOTOCICLISTA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION,2,22.0,0.8,claude
OTROS CAMBIOS DE LAS VÍAS LAGRIMALES,1,22.0,0.8,claude
"MOTOCICLISTA LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO",2,22.0,0.8,claude
DERMATITIS INFECCIOSA,1,22.0,0.85,claude
OTRAS ENFERMEDADES DESMIELINIZANTES DEL SISTEMA NERVIOSO CENTRAL,2,22.0,0.85,claude
ESTENOSIS ADQUIRIDA DEL CONDUCTO AUDITIVO EXTERNO,1,22.0,0.8,claude
OTRAS FALTAS DEL DESARROLLO FISIOLÓGICO NORMAL ESPERADO,1,22.0,0.8,claude
OTROS TRASTORNOS DE ANSIEDAD MIXTOS,1,22.0,0.85,claude
DEFICIENCIA DE LIPOPROTEÍNAS,1,22.0,0.8,claude
TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DE LA MUÑECA Y DE LA MANO,2,22.0,0.8,claude
"INFLAMACIÓN DEL PÁRPADO, NO ESPECIFICADA",1,22.0,0.85,claude
"MELANOMA MALIGNO DEL PÁRPADO, INCLUIDA LA COMISURA PALPEBRAL",3,22.0,0.95,claude
VENTRÍCULO CON DOBLE ENTRADA,2,22.0,0.9,claude
"TOS FERINA, NO ESPECIFICADA",1,22.0,0.85,claude
COMPROMISO DEL PÁRPADO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,22.0,0.8,claude
TUMOR MALIGNO DE LA ÓRBITA,3,22.0,0.95,claude
FIEBRE DE LAS TRINCHERAS,1,22.0,0.8,claude
NEFROPATÍA INDUCIDA POR ANALGÉSICOS,2,22.0,0.8,claude
QUISTE PULMONAR CONGÉNITO,2,22.0,0.8,claude
RETARDO DEL CRECIMIENTO FETAL Y DESNUTRICION FETAL,2,22.0,1.0,manual
TRAUMATISMO DEL CORAZÓN CON HEMOPERICARDIO,3,22.0,1.0,manual
"LUXACIONES, TORCEDURAS Y ESGUINCES QUE AFECTAN EL TÓRAX CON LA REGIÓN LUMBOSACRA Y LA PELVIS",2,22.0,1.0,manual
COMPRESIÓN DEL ENCÉFALO,3,22.0,1.0,manual
OTROS PARTOS UNICOS ASISTIDOS,2,22.0,1.0,manual
TRASTORNOS TRANSITORIOS DEL METABOLISMO DE LOS CARBOHIDRATOS ESPECIFICOS DEL FETO Y DEL RECIEN NACIDO,2,22.0,1.0,manual
"SUBLUXACIÓN CONGÉNITA DE LA CADERA, BILATERAL",2,22.0,1.0,manual
SECUELAS DE FRACTURA DEL CRÁNEO Y DE HUESOS FACIALES,2,22.0,0.8,claude
HEMOPTISIS,1,22.0,0.8,claude
TRASTORNO DE LA RECEPCIÓN DEL LENGUAJE,1,22.0,0.85,claude
ATEROSCLEROSIS DE LA ARTERIA RENAL,2,22.0,0.8,claude
ARTROPATIAS PSORIASICAS Y ENTEROPATICAS,1,22.0,0.8,claude
EMBOLIA Y TROMBOSIS DE OTRAS PORCIONES Y LAS NO ESPECIFICADAS DE LA AORTA,3,22.0,0.85,claude
ANEURISMA DE OTRAS ARTERIAS ESPECIFICADAS,2,22.0,0.85,claude
"SUBLUXACIÓN CONGÉNITA DE LA CADERA, UNILATERAL",2,22.0,0.8,claude
SITUS INVERSUS,2,22.0,0.8,claude
LINFOHISTIOCITOSIS HEMOFAGOCÍTICA,3,22.0,0.9,claude
DISPLASIA VAGINAL MODERADA,1,22.0,0.8,claude
TRASTORNOS SISTEMICOS DEL TEJIDO CONJUNTIVO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,2,22.0,0.8,claude
NEUMONÍA CONGÉNITA DEBIDA A OTROS ORGANISMOS,2,22.0,0.85,claude
OTRAS AFECCIONES ERITEMATOSAS ESPECIFICADAS,1,22.0,0.8,claude
"TUMOR BENIGNO DEL ENCÉFALO, INFRATENTORIAL",2,22.0,0.85,claude
TRASTORNO DEL LENGUAJE EXPRESIVO,1,22.0,0.85,claude
TUMOR MALIGNO DE LA REGIÓN SUPRAGLÓTICA,3,22.0,0.95,claude
OTRAS DEFORMIDADES CONGÉNITAS DEL TÓRAX,2,22.0,0.8,claude
"TUMOR MALIGNO DEL TEJIDO LINFÁTICO, HEMATOPOYÉTICO Y TEJIDOS AFINES, SIN OTRA ESPECIFICACIÓN",3,22.0,0.95,claude
"TRASTORNO DEPRESIVO RECURRENTE, EPISODIO DEPRESIVO GRAVE PRESENTE SIN SÍNTOMAS PSICÓTICOS",1,22.0,0.8,claude
OTROS TRASTORNOS DEL SISTEMA NERVIOSO CENTRAL,1,22.0,0.75,claude
TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA PIERNA,2,22.0,0.85,claude
OTRAS ENFERMEDADES DEL BAZO,2,22.0,0.8,claude
"EXAMEN PARA FINES ADMINISTRATIVOS, NO ESPECIFICADO",1,22.0,0.9,claude
"PROTEINURIA PERSISTENTE, NO ESPECIFICADA",1,22.0,0.8,claude
RESULTADOS ANORMALES EN ESTUDIOS FUNCIONALES DEL SISTEMA NERVIOSO PERIFÉRICO Y SENTIDOS ESPECIALES,1,22.0,0.85,claude
BAROTRAUMA OTÍTICO,1,22.0,0.8,claude
PREDOMINIO DE PENSAMIENTOS O RUMIACIONES OBSESIVAS,1,22.0,0.85,claude
TRAUMATISMO DEL NERVIO DIGITAL DEL PULGAR,2,22.0,0.8,claude
TUMOR BENIGNO DE OTRAS GLÁNDULAS ENDOCRINAS ESPECIFICADAS,1,22.0,0.8,claude
MARCHA ATÁXICA,1,22.0,0.8,claude
"CONJUNTIVITIS VIRAL, SIN OTRA ESPECIFICACIÓN",1,22.0,0.9,claude
OTROS TIPOS DE PARALISIS CEREBRAL INFANTIL,2,22.0,0.85,claude
TUMOR BENIGNO DE LAS VÍAS BILIARES EXTRAHEPÁTICAS,1,22.0,0.8,claude
MENINGITIS EN ENFERMEDADES VIRALES CLASIFICADAS EN OTRA PARTE,2,22.0,0.85,claude
"RUPTURA DE LA VEJIGA, NO TRAUMÁTICA",2,21.0,0.8,claude
ESÓFAGO DE BARRETT,2,21.0,0.8,claude
ECLAMPSIA DURANTE EL TRABAJO DE PARTO,3,21.0,0.8,claude
NECROSIS ARTERIAL,2,21.0,0.8,claude
OTRAS MALFORMACIONES CONGÉNITAS DE LA TROMPA DE FALOPIO Y DEL LIGAMENTO ANCHO,2,21.0,0.8,claude
EFECTOS DE LA PRESION DEL AIRE Y DE LA PRESION DEL AGUA,1,21.0,0.8,claude
SÍNDROME DE LA COLA DE CABALLO,2,21.0,0.8,claude
EMBARAZO TRIPLE,2,21.0,0.8,claude
OTRAS DIFICULTADES DE LA MICCIÓN,1,21.0,0.8,claude
ESTUPOR DISOCIATIVO,1,21.0,0.8,claude
FRACTURAS QUE AFECTAN MÚLTIPLES REGIONES DE AMBOS MIEMBROS SUPERIORES,2,21.0,0.95,claude
"ENFERMEDAD DE ALZHEIMER, NO ESPECIFICADA",2,21.0,0.8,claude
HEMORRAGIA CONJUNTIVAL,1,21.0,0.8,claude
DIABETES MELLITUS ASOCIADA CON DESNUTRICION,1,21.0,0.8,claude
NEVO MELANOCÍTICO DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO,1,21.0,0.8,claude
"HIPOACUSIA CONDUCTIVA, UNILATERAL CON AUDICIÓN IRRESTRICTA CONTRALATERAL",1,21.0,0.8,claude
"OTROS TRAUMATISMOS Y LOS NO ESPECIFICADOS DEL ABDOMEN, DE LA REGION LUMBOSACRA Y DE LA PELVIS",2,21.0,0.8,claude
ENCEFALITIS POR ADENOVIRUS,3,21.0,0.8,claude
ENFISEMA SUBCUTÁNEO TRAUMÁTICO,2,21.0,0.8,claude
MIOCARDITIS AISLADA,2,21.0,0.8,claude
TUMOR BENIGNO DEL RETROPERITONEO,2,21.0,0.8,claude
LUXACIÓN DE LA ARTICULACIÓN ESTERNOCLAVICULAR,2,21.0,0.8,claude
METATARSUS VARUS,1,21.0,0.8,claude
MIALGIA EPIDÉMICA,1,21.0,0.8,claude
"DEFICIENCIA VISUAL MODERADA, MONOCULAR",1,21.0,0.8,claude
"MALFORMACIÓN CONGÉNITA DEL INTESTINO, NO ESPECIFICADA",2,21.0,0.8,claude
TUMOR BENIGNO DE OTRAS PARTES Y DE LAS MAL DEFINIDAS DEL SISTEMA DIGESTIVO,2,21.0,0.8,claude
PIONEFROSIS,2,21.0,0.8,claude
OTROS TRAUMATISMOS MÚLTIPLES DEL ANTEBRAZO,2,21.0,0.8,claude
"TUMOR MALIGNO DEL PENE, PARTE NO ESPECIFICADA",3,21.0,0.95,claude
"MONOARTRITIS, NO CLASIFICADA EN OTRA PARTE",1,21.0,0.8,claude
"MICOSIS, NO ESPECIFICADA",1,21.0,0.8,claude
OTROS TRAUMATISMOS Y LOS NO ESPECIFICADOS DEL ANTEBRAZO,2,21.0,0.8,claude
CONGELAMIENTO CON NECROSIS TISULAR DE LA CADERA Y DEL MUSLO,2,21.0,0.8,claude
OTRAS FORMAS DE ESCOLIOSIS,1,21.0,0.8,claude
HETEROTROPÍA INTERMITENTE,1,21.0,0.8,claude
"BOCIO (ENDÉMICO) RELACIONADO CON DEFICIENCIA DE YODO, NO ESPECIFICADO",1,21.0,0.8,claude
"LIQUEN PLANO, NO ESPECIFICADO",1,21.0,0.85,claude
OTROS TRASTORNOS ARTICULARES ESPECIFICOS,1,21.0,0.8,claude
OTROS ENGROSAMIENTOS EPIDÉRMICOS ESPECIFICADOS,1,21.0,0.85,claude
PARTO UNICO CON FORCEPS Y VENTOSA EXTRACTORA,2,21.0,0.85,claude
TRAUMATISMO DEL RECTO,2,21.0,0.85,claude
AMPUTACIÓN TRAUMÁTICA DE UN DEDO DEL PIE,2,21.0,0.8,claude
