causa,frecuencia,monto_total,pct_cobertura,pct_acumulado,rango
"PEQUEÑO MAL, NO ESPECIFICADO (SIN ATAQUE DE GRAN MAL)",18,1445722.33,0.0004,99.4916,5229
"HEPATITIS VIRAL, SIN OTRA ESPECIFICACION",18,628232.76,0.0004,99.492,5230
FRACTURA DE LA SEGUNDA VÉRTEBRA CERVICAL,18,4054475.59,0.0004,99.4924,5231
ESPOLÓN DE LA CRESTA ILIACA,18,239099.19,0.0004,99.4928,5232
APLASTAMIENTO DEL TÓRAX,18,122292.04,0.0004,99.4932,5233
HIPERVITAMINOSIS A,18,649043.61,0.0004,99.4936,5234
TRASTORNOS PLACENTARIOS,18,1006380.22,0.0004,99.494,5235
ATROFIA DE LA PRÓSTATA,18,517906.94,0.0004,99.4944,5236
OTRAS FORMAS DE INFECCIONES HERPÉTICAS,18,376010.62,0.0004,99.4948,5237
ESPONDILOPATÍA NEUROPÁTICA,18,1106721.29,0.0004,99.4952,5238
"MALFORMACIÓN CONGÉNITA DE LAS GRANDES ARTERIAS, NO ESPECIFICADA",18,2327359.13,0.0004,99.4956,5239
NEUMONITIS DEBIDA A HIPERSENSIBILIDAD A POLVO ORGÁNICO NO ESPECIFICADO,18,1600153.8499999999,0.0004,99.496,5240
ENCEFALOCELE DE OTROS SITIOS,17,8163397.180000001,0.0004,99.4964,5241
CONSULTA PARA INSTRUCCIÓN Y VIGILANCIA DE LA DIETA,17,187702.98,0.0004,99.4968,5242
"TRASTORNO DEPRESIVO RECURRENTE, EPISODIO MODERADO PRESENTE",17,563018.5499999999,0.0004,99.4972,5243
TRAUMATISMO DE ÓRGANO(S) INTRAABDOMINAL(ES) CON ÓRGANO(S) PÉLVICO(S),17,1052901.98,0.0004,99.4976,5244
ABSCESO CEREBRAL FEOMICÓTICO,17,3553101.52,0.0004,99.498,5245
"OTRO ABORTO COMPLETO O NO ESPECIFICADO, CON OTRAS COMPLICACIONES ESPECIFICADAS Y LAS NO ESPECIFICADAS",17,257392.08000000002,0.0004,99.4984,5246
"ÚLCERA DE DECÚBITO Y POR ÁREA DE PRESIÓN, ETAPA I",17,1614411.8699999999,0.0004,99.4988,5247
"PEATÓN LESIONADO EN ACCIDENTE NO DE TRÁNSITO QUE INVOLUCRA OTROS VEHÍCULOS DE MOTOR, Y LOS NO ESPECIFICADOS",17,931002.22,0.0004,99.4992,5248
EPISODIO DEPRESIVO,17,197087.13999999998,0.0004,99.4996,5249
DERMATITIS ALÉRGICA DE CONTACTO DEBIDA A DROGAS EN CONTACTO CON LA PIEL,17,82569.45999999999,0.0004,99.5,5250
QUEMADURA SOLAR DE PRIMER GRADO,17,1295657.6400000001,0.0004,99.5004,5251
FISURA DEL PALADAR DURO Y DEL PALADAR BLANDO CON LABIO LEPORINO UNILATERAL,17,434379.41000000003,0.0004,99.5008,5252
OTRAS OSTEOCONDROSIS JUVENILES DE LA CADERA Y DE LA PELVIS,17,2444921.93,0.0004,99.5012,5253
HEMORRAGIA DE LAS VIAS RESPIRATORIAS,17,478456.22,0.0004,99.5016,5254
HEMORRAGIA Y LACERACION INTRACRANEAL DEBIDAS A TRAUMATISMO DEL NACIMIENTO,17,3060738.77,0.0004,99.502,5255
DISURIA,17,128219.82999999999,0.0004,99.5024,5256
ATENCION PARA LA ANTICONCEPCION,17,83923.61,0.0004,99.5028,5257
CUERPO EXTRAÑO EN LA TRÁQUEA,17,1126429.1900000002,0.0004,99.5032,5258
"NEVO NO NEOPLÁSICO, CONGÉNITO",17,654508.48,0.0004,99.5036,5259
"OTRAS MALFORMACIONES CONGÉNITAS DEL OÍDO, ESPECIFICADAS",17,1044170.76,0.0004,99.504,5260
TRAUMATISMO DE LA ARTERIA TIBIAL (ANTERIOR) (POSTERIOR),17,290423.94999999995,0.0004,99.5044,5261
TRAUMATISMO DE OTROS NERVIOS CRANEALES,17,615614.37,0.0004,99.5048,5262
"CAÍDA EN O DESDE ESCALERA Y ESCALONES, INSTITUCIÓN RESIDENCIAL",17,610313.93,0.0004,99.5052,5263
PERFORACIÓN DE LA OREJA,17,218800.29,0.0004,99.5056,5264
DEFECTO POR REDUCCIÓN LONGITUDINAL DEL RADIO,17,678106.38,0.0004,99.506,5265
"SEPTICEMIA, NO ESPECIFICADA",17,3860499.79,0.0004,99.5064,5266
CHOQUE SÉPTICO,17,3331121.14,0.0004,99.5068,5267
PERSONA QUE CONSULTA PARA LA EXPLICACIÓN DE HALLAZGOS DE INVESTIGACIÓN,17,35941.369999999995,0.0004,99.5072,5268
HIPERPLASIA PERSISTENTE DEL TIMO,17,273978.70999999996,0.0004,99.5076,5269
"FIEBRE RECURRENTE, NO ESPECIFICADA",17,910917.12,0.0004,99.508,5270
AGENESIA RENAL Y OTRAS MALFORMACIONES HIPOPLASICAS DEL RIÑON,17,783473.88,0.0004,99.5084,5271
BLOQUEO TRIFASCICULAR,17,590840.0499999999,0.0004,99.5088,5272
"RUPTURA DE CUERDA TENDINOSA, NO CLASIFICADA EN OTRA PARTE",17,3745047.75,0.0004,99.5092,5273
"RIÑÓN PEQUEÑO, UNILATERAL",17,946178.23,0.0004,99.5096,5274
TRAUMATISMOS POR APLASTAMIENTO QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIOR(ES),17,491503.18000000005,0.0004,99.51,5275
"TRASTORNO DEL CRISTALINO, NO ESPECIFICADO",17,411776.51,0.0004,99.5104,5276
OTROS TRASTORNOS DEL OIDO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,17,430863.92,0.0004,99.5108,5277
TRASTORNO ESQUIZOAFECTIVO DE TIPO DEPRESIVO,17,146076.4,0.0004,99.5112,5278
INFECCION VIRAL DE SITIO NO ESPECIFICADO,17,824176.0199999999,0.0004,99.5116,5279
DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES,17,649911.51,0.0004,99.512,5280
SÍNDROME DEL RECIÉN NACIDO DE MADRE DIABÉTICA,17,1020257.96,0.0004,99.5124,5281
TRASTORNOS DE MÚLTIPLES NERVIOS CRANEALES,17,146619.36,0.0004,99.5128,5282
ANOREXIA NERVIOSA,17,1423870.44,0.0004,99.5132,5283
ESTENOSIS DEL CANAL NEURAL POR TEJIDO CONJUNTIVO,17,6147189.77,0.0004,99.5136,5284
INFECCIÓN Y REACCIÓN INFLAMATORIA DEBIDAS A PRÓTESIS ARTICULAR INTERNA,17,2341833.45,0.0004,99.514,5285
CARDIOMIOPATÍA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,17,1615155.75,0.0004,99.5144,5286
COMPLICACIÓN NO ESPECIFICADA DE LA ANESTESIA ADMINISTRADA DURANTE EL PUERPERIO,17,385260.41,0.0004,99.5148,5287
AUSENCIA CONGÉNITA DEL PIE Y DEDO(S) DEL PIE,17,766651.37,0.0004,99.5152,5288
AUSENCIA Y APLASIA DEL TESTÍCULO,17,577849.57,0.0004,99.5156,5289
"FISURA DEL PALADAR, SIN OTRA ESPECIFICACIÓN",17,1251723.68,0.0004,99.516,5290
OTROS TRASTORNOS PRIMARIOS DE LOS MÚSCULOS,17,542597.92,0.0004,99.5164,5291
LINFADENITIS AGUDA DEL TRONCO,17,248889.99,0.0004,99.5168,5292
ENFERMEDADES VALVULARES MULTIPLES,17,2418621.59,0.0004,99.5172,5293
PROBLEMAS RELACIONADOS CON SERVICIO MEDICO NO DISP,17,169933.17,0.0004,99.5176,5294
OTROS TRASTORNOS ESPECIFICADOS DEL IRIS Y DEL CUERPO CILIAR,17,545447.0700000001,0.0004,99.518,5295
TRASTORNOS DEL CUERPO VITREO Y DEL GLOBO OCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,17,507860.70999999996,0.0004,99.5184,5296
ORQUITIS POR PAROTIDITIS (N51.1*),17,381462.06,0.0004,99.5188,5297
"AMPUTACIÓN TRAUMÁTICA DE CADERA Y MUSLO, NIVEL NO ESPECIFICADO",17,795083.09,0.0004,99.5192,5298
ALTERACIONES EN LA ERUPCIÓN DENTARIA,17,120352.79,0.0004,99.5196,5299
OTRAS AFECCIONES ESPECIFICADAS ORIGINADAS EN EL PERÍODO PERINATAL,17,1509626.37,0.0004,99.52,5300
TRASTORNOS DE LAS VÁLVULAS MITRAL Y TRICÚSPIDE,17,1040198.0499999999,0.0004,99.5204,5301
OTRAS MALFORMACIONES CONGÉNITAS DE LAS COSTILLAS,17,170234.21,0.0004,99.5208,5302
"MALFORMACIÓN CONGÉNITA DEL OÍDO QUE CAUSA ALTERACIÓN DE LA AUDICIÓN, SIN OTRA ESPECIFICACIÓN",17,385417.42,0.0004,99.5212,5303
"OTROS TRASTORNOS DE LOS TEJIDOS BLANDOS RELACIONADOS CON EL USO, EL USO EXCESIVO Y LA PRESIÓN",17,468729.04999999993,0.0004,99.5216,5304
DISPARO DE ARMA CORTA,17,3458106.2399999998,0.0004,99.522,5305
AUMENTO ANORMAL DE PESO,17,274044.17,0.0004,99.5224,5306
ASFIXIA DEL NACIMIENTO,17,1683746.86,0.0004,99.5228,5307
GAMMOPATÍA MONOCLONAL DE SIGNIFICADO INCIERTO [GMSI],17,8146405.1,0.0004,99.5232,5308
SEPSIS DEBIDA A OTROS ORGANISMOS GRAMNEGATIVOS,17,1656057.77,0.0004,99.5236,5309
MERALGIA PARESTÉSICA,17,275177.07,0.0004,99.524,5310
HIPOGAMMAGLOBULINEMIA TRANSITORIA DE LA INFANCIA,17,346046.12,0.0004,99.5244,5311
HIPERTROFIA DE GLÁNDULA SALIVAL,17,346316.53,0.0004,99.5248,5312
LUXACIÓN DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CABEZA,17,353914.94,0.0004,99.5252,5313
SÍNDROME DE TRANSFUSIÓN PLACENTARIA,17,935980.83,0.0004,99.5256,5314
"ENFERMEDAD CARDÍACA HIPERTENSIVA PREEXISTENTE QUE COMPLICA EL EMBARAZO, EL PARTO Y EL PUERPERIO",17,793338.14,0.0004,99.526,5315
"CICLISTA LESIONADO POR COLISIÓN CON VEHÍCULO DE MOTOR DE DOS O TRES RUEDAS, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO",17,2108595.05,0.0004,99.5264,5316
OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR MOSQUITOS,17,451034.66000000003,0.0004,99.5268,5317
OTROS TRASTORNOS CARDIACOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,17,714281.03,0.0004,99.5272,5318
"PARKINSONISMO SECUNDARIO, NO ESPECIFICADO",17,1438770.21,0.0004,99.5276,5319
OTRAS DEFICIENCIAS NUTRICIONALES ESPECIFICADAS,17,50465.81,0.0004,99.528,5320
PARAPSORIASIS EN PLACAS PEQUEÑAS,17,2557721.51,0.0004,99.5284,5321
"TUMOR MALIGNO DEL OJO, PARTE NO ESPECIFICADA",17,6469230.53,0.0004,99.5288,5322
POLIMIOSITOSIS,17,540319.08,0.0004,99.5292,5323
PALPITACIONES,17,6386574.4,0.0004,99.5296,5324
NEUMONÍA DEBIDA A OTRAS BACTERIAS AERÓBICAS GRAMNEGATIVAS,17,1681986.2400000002,0.0004,99.53,5325
OTRAS ENFERMEDADES DE LOS VASOS PULMONARES,17,4219626.89,0.0004,99.5304,5326
SÍNDROME DE GILBERT,17,208507.29,0.0004,99.5308,5327
"COXARTROSIS POSTRAUMÁTICA, BILATERAL",17,2732123.5500000003,0.0004,99.5312,5328
"MOTOCICLISTA LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA",17,1097537.6,0.0004,99.5316,5329
SECUELAS DE HERIDA DE MIEMBRO INFERIOR,17,1127343.9,0.0004,99.532,5330
ESTADO DE MAL EPILEPTICO,17,271048.99,0.0004,99.5324,5331
EXAMEN DE PESQUISA ESPECIAL PARA TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,17,187790.35,0.0004,99.5328,5332
HERIDA DEL CUELLO,17,328083.70999999996,0.0004,99.5332,5333
CUERPO EXTRAÑO QUE PENETRA A TRAVES DE LA PIEL,17,539940.38,0.0004,99.5336,5334
OCUPANTE (CUALQUIERA) DE AUTOMÓVIL LESIONADO EN OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS,17,4974767.78,0.0004,99.534,5335
HERIDA DE LA MAMA,17,1510733.16,0.0004,99.5344,5336
OTRAS FÍSTULAS DEL TRACTO GENITAL FEMENINO AL TRACTO INTESTINAL,17,1009704.31,0.0004,99.5348,5337
TRASTORNO DE LA CONDUCTA LIMITADO AL CONTEXTO FAMILIAR,17,299591.06,0.0004,99.5352,5338
ACANTOSIS NIGRICANS,17,221086.64,0.0004,99.5356,5339
OTROS ESTRABISMOS PARALÍTICOS,16,765498.3200000001,0.0003,99.5359,5340
"OTRAS COMPLICACIONES DE PROCEDIMIENTOS, NO CLASIFICADAS EN OTRA PARTE",16,1120798.89,0.0003,99.5362,5341
DEDOS DE LA MANO DEFORMES,16,415803.5,0.0003,99.5365,5342
OTRAS BRUCELOSIS,16,960579.0900000001,0.0003,99.5368,5343
HEPATITIS VIRAL CONGÉNITA,16,666908.8200000001,0.0003,99.5371,5344
OTRAS HEMORRAGIAS PRECOCES DEL EMBARAZO,16,404099.49,0.0003,99.5374,5345
"PARASITOSIS INTESTINAL, SIN OTRA ESPECIFICACION",16,79796.61,0.0003,99.5377,5346
"OCUPANTE DE AUTOMÓVIL LESIONADO POR COLISIÓN CON PEATÓN O ANIMAL, CONDUCTOR LESIONADO EN ACCIDENTE NO DE TRÁNSITO",16,1712109.44,0.0003,99.538,5347
"HEPATITIS AGUDA TIPO B, CON AGENTE DELTA (COINFECCIÓN), SIN COMA HEPÁTICO",16,1243652.46,0.0003,99.5383,5348
TRAUMATISMOS DE TENDONES Y MÚSCULOS QUE AFECTAN MÚLTIPLES REGIONES DEL CUERPO,16,755787.5700000001,0.0003,99.5386,5349
"TRASTORNO DE LA INGESTIÓN DE ALIMENTOS, NO ESPECIFICADO",16,153724.04,0.0003,99.5389,5350
TUMOR BENIGNO DE LAS GLÁNDULAS Y DE LOS CONDUCTOS LAGRIMALES,16,892204.3,0.0003,99.5392,5351
FETO Y RECIEN NACIDO AFECTADOS POR COMPLICACIONES MATERNAS DEL EMBARAZO,16,3785118.7800000003,0.0003,99.5395,5352
SUPERVISIÓN DE EMBARAZO CON HISTORIA DE ESTERILIDAD,16,1997857.4200000002,0.0003,99.5398,5353
MIOSITIS OSIFICANTE PROGRESIVA,16,85741.23,0.0003,99.5401,5354
FARINGITIS GONOCÓCICA,16,140892.29,0.0003,99.5404,5355
DESENSIBILIZACIÓN A ALÉRGENOS,16,95478.92,0.0003,99.5407,5356
SINDROME NEFRITICO CRONICO,16,2428257.17,0.0003,99.541,5357
AVULSIÓN DE OJO,16,484738.28,0.0003,99.5413,5358
"BARTONELOSIS, NO ESPECIFICADA",16,347490.88,0.0003,99.5416,5359
"GOLPE CONTRA O GOLPEADO POR EQUIPO PARA DEPORTES, OTRO LUGAR ESPECIFICADO",16,1126066.06,0.0003,99.5419,5360
AFECCIONES INFLAMATORIAS DE LOS MAXILARES,16,808869.9400000001,0.0003,99.5422,5361
TUMOR MALIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA LENGUA,16,2890593.28,0.0003,99.5425,5362
"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTAN",16,1297722.8599999999,0.0003,99.5428,5363
DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES OFTALMICAS,16,1657743.6600000001,0.0003,99.5431,5364
"DIABETES MELLITUS NO ESPECIFICADA, CON COMPLICACIONES OFTÁLMICAS",16,334690.82,0.0003,99.5434,5365
"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICIÓN A PLAGUICIDAS, VIVIENDA",16,343000.52,0.0003,99.5437,5366
"ESPONDILOPATIA , NO ESPECIFICADA",16,905428.0599999999,0.0003,99.544,5367
"ENFERMEDAD POR VIH, RESULTANTE EN ENCEFALOPATÍA",16,1578139.06,0.0003,99.5443,5368
OTROS TRASTORNOS DE LA COROIDES,16,450886.52,0.0003,99.5446,5369
PARVOVIRUS COMO CAUSA DE ENFERMEDADES CLASIFICADAS EN OTROS CAPÍTULOS,16,207461.88,0.0003,99.5449,5370
OTRAS DEFORMIDADES VALGUS CONGÉNITAS DE LOS PIES,16,427759.85,0.0003,99.5452,5371
HERIDA DEL TORAX,16,489420.86,0.0003,99.5455,5372
HERIDA QUE COMPROMETE LA LARINGE Y LA TRÁQUEA,16,1149968.33,0.0003,99.5458,5373
DIABETES MELLITUS EN EL EMBARAZO,16,346720.89,0.0003,99.5461,5374
SÍNDROME DE ASPERGER,16,574649.71,0.0003,99.5464,5375
SÍNDROME DE LA ARTERIA CEREBRAL POSTERIOR,16,991732.6000000001,0.0003,99.5467,5376
FUSIÓN DE LABIOS DE LA VULVA,16,294246.11,0.0003,99.547,5377
ANEURISMA Y DISECCION AORTICOS,16,3482606.37,0.0003,99.5473,5378
OTRAS FÍSTULAS DE LAS VÍAS GENITOURINARIAS FEMENINAS,16,975014.41,0.0003,99.5476,5379
ANQUILOSTOMIASIS,16,1332509.84,0.0003,99.5479,5380
ANORMALIDADES DE LA RESPIRACION,16,186340.57,0.0003,99.5482,5381
TUMOR BENIGNO LIPOMATOSO DE LOS ÓRGANOS INTRATORÁCICOS,16,240155.56,0.0003,99.5485,5382
"ENFERMEDAD RENAL CRÓNICA, ETAPA 4",16,461038.58999999997,0.0003,99.5488,5383
DESPRENDIMIENTO DE LA COROIDES,16,411416.20999999996,0.0003,99.5491,5384
"CORROSIÓN DE LA CABEZA Y DEL CUELLO, DE SEGUNDO GRADO",16,219001.86,0.0003,99.5494,5385
RETENCIÓN INTRAOCULAR DE CUERPO EXTRAÑO MAGNÉTICO (ANTIGUO),16,237259.83,0.0003,99.5497,5386
PANCREATITIS POR PAROTIDITIS,16,258092.41,0.0003,99.55,5387
"QUEMADURAS DE MÚLTIPLES REGIONES, MENCIONADAS COMO DE NO MÁS DE PRIMER GRADO",16,90443.34,0.0003,99.5503,5388
"EXPOSICIÓN A CORRIENTE ELÉCTRICA NO ESPECIFICADA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",16,1283301.29,0.0003,99.5506,5389
"CORROSIÓN DEL TOBILLO Y DEL PIE, DE PRIMER GRADO",16,66705.22,0.0003,99.5509,5390
"OTROS NACIMIENTOS MÚLTIPLES, TODOS NACIDOS MUERTOS",16,418837.73,0.0003,99.5512,5391
FÍSTULA DE LA VESÍCULA BILIAR,16,756005.6,0.0003,99.5515,5392
QUISTE RADICULAR,16,1372827.1,0.0003,99.5518,5393
"NEVO MELANOCÍTICO DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO",16,197270.45,0.0003,99.5521,5394
OTRAS MALFORMACIONES DE LOS VASOS PRECEREBRALES,16,2587777.55,0.0003,99.5524,5395
"TRASTORNO NO ESPECIFICADO DE LOS TEJIDOS BLANDOS RELACIONADO CON EL USO, EL USO EXCESIVO Y LA PRESIÓN",16,2498303.6,0.0003,99.5527,5396
INFERTILIDAD FEMENINA DE OTRO ORIGEN,16,8845494.66,0.0003,99.553,5397
INFECCIÓN DE LAS VÍAS URINARIAS CONSECUTIVA AL PARTO,16,432704.1,0.0003,99.5533,5398
TUMOR MALIGNO SECUNDARIO DE LOS HUESOS Y DE LA MÉDULA ÓSEA,16,4155050.1,0.0003,99.5536,5399
HEMOGLOBINURIA PAROXÍSTICA NOCTURNA [MARCHIAFAVA- MICHELI],16,5846702.779999999,0.0003,99.5539,5400
HEMOPERICARDIO COMO COMPLICACIÓN PRESENTE POSTERIOR AL INFARTO AGUDO DEL MIOCARDIO,16,560672.85,0.0003,99.5542,5401
MALFORMACIONES CONGENITAS DE LAS CAMARAS CARDIACAS Y SUS CONEXIONES,16,6719412.680000001,0.0003,99.5545,5402
OTRAS MALFORMACIONES CONGÉNITAS DE LA BOCA,16,383299.16,0.0003,99.5548,5403
EDEMA LOCALIZADO,16,319916.79000000004,0.0003,99.5551,5404
TRASTORNOS DE OTROS ÓRGANOS DIGESTIVOS ESPECIFICADOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,16,695788.01,0.0003,99.5554,5405
ENFERMEDAD TÓXICA DEL HÍGADO CON NECROSIS HEPÁTICA,16,179184.43999999997,0.0003,99.5557,5406
PITIRIASIS ALBA,16,51943.86,0.0003,99.556,5407
"TRASTORNOS ENDOCRINOS Y METABOLICOS CONSECUTIVOS A PROCEDIMIENTOS, NO CLASIFICADOS EN OTRA PARTE",16,185644.84000000003,0.0003,99.5563,5408
"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE DISOLVENTES VOLÁTILES, INTOXICACIÓN AGUDA",16,375709.6,0.0003,99.5566,5409
TRASTORNOS DEL METABOLISMO DE LAS PORFIRINAS Y DE LA BILIRRUBINA,16,276242.16,0.0003,99.5569,5410
"SUBLUXACIÓN ATLANTO-AXOIDEA RECURRENTE, CON MIELOPATÍA",16,2177374.86,0.0003,99.5572,5411
MENINGITIS VIRAL,16,843861.48,0.0003,99.5575,5412
HERIDAS QUE AFECTAN MÚLTIPLES REGIONES DEL (DE LOS) MIEMBRO(S) SUPERIOR(ES) CON MIEMBRO(S) INFERIOR(ES),16,855151.15,0.0003,99.5578,5413
ATAXIA CEREBELOSA DE INICIACIÓN TARDÍA,16,4774428.09,0.0003,99.5581,5414
"ATAXIA HEREDITARIA, NO ESPECIFICADA",16,4709079.84,0.0003,99.5584,5415
INFLAMACION Y OBSTRUCCION DE LA TROMPA DE EUSTAQUIO,16,592834.97,0.0003,99.5587,5416
"ENFERMEDAD PARASITARIA, NO ESPECIFICADA",16,188052.91,0.0003,99.559,5417
AMEBIASIS,16,2413200.59,0.0003,99.5593,5418
INFLUENZA DEBIDA A VIRUS DE LA INFLUENZA IDENTIFIC,16,142781.37,0.0003,99.5596,5419
"OTROS TRASTORNOS DEL METABOLISMO DE LOS AMINOÁCIDOS DE CADENA RAMIFICADA, NO ESPECIFICADOS",16,530701.46,0.0003,99.5599,5420
ENCEFALITIS ENTEROVIRAL,16,1259029.02,0.0003,99.5602,5421
OTRAS INFECCIONES BACTERIANAS DE SITIO NO ESPECIFICADO,16,3277072.37,0.0003,99.5605,5422
ESCABIOSIS,16,50513.27,0.0003,99.5608,5423
AMPUTACIÓN TRAUMÁTICA DE OTRAS PARTES DE LA CABEZA,16,864157.0199999999,0.0003,99.5611,5424
HEMORRAGIA SUBARACNOIDEA DE ARTERIA COMUNICANTE POSTERIOR,16,7819999.63,0.0003,99.5614,5425
TRABAJO DE PARTO OBSTRUIDO DEBIDO A DISTOCIA GEMELAR,16,351125.39999999997,0.0003,99.5617,5426
"SÍNDROME PARALÍTICO, NO ESPECIFICADO",16,1423807.67,0.0003,99.562,5427
NEUROPATÍA AL SUERO,16,677572.25,0.0003,99.5623,5428
"QUEMADURA DEL TRONCO, DE TERCER GRADO",16,2871517.8,0.0003,99.5626,5429
DEMENCIA EN LA ENFERMEDAD DE ALZHEIMER,16,239171.68,0.0003,99.5629,5430
INSUFICIENCIA RENAL AGUDA CON NECROSIS MEDULAR,16,1068506.79,0.0003,99.5632,5431
PSORIASIS GUTTATA,16,330852.63,0.0003,99.5635,5432
"OSTEOCONDROSIS VERTEBRAL, NO ESPECIFICADA",16,217179.3,0.0003,99.5638,5433
"PROMINENCIAS CUTÁNEAS, RESIDUO DE HEMORROIDES",16,433104.26,0.0003,99.5641,5434
SECUELAS DE FRACTURA DE LA MUÑECA Y DE LA MANO,16,1223078.3800000001,0.0003,99.5644,5435
SECUELAS DE ACCIDENTE DE VEHÍCULO DE MOTOR,16,1211338.8699999999,0.0003,99.5647,5436
BLOQUEO FASCICULAR ANTERIOR IZQUIERDO,16,665189.24,0.0003,99.565,5437
ICTERICIA NEONATAL DEBIDA A OTRAS HEMÓLISIS EXCESIVAS ESPECIFICADAS,16,561376.23,0.0003,99.5653,5438
ICTERICIA NEONATAL POR INHIBIDOR DE LA LECHE MATERNA,16,352232.16,0.0003,99.5656,5439
"TRAUMATISMO POR APLASTAMIENTO DE LA CABEZA, PARTE NO ESPECIFICADA",16,605842.11,0.0003,99.5659,5440
TRASTORNOS GENERALIZADOS DEL DESARROLLO,16,863033.01,0.0003,99.5662,5441
TRAUMATISMO DEL NERVIO MOTOR OCULAR COMÚN [III PAR],16,221382.46000000002,0.0003,99.5665,5442
TRAUMATISMO DEL NERVIO RADIAL A NIVEL DE LA MUÑECA Y DE LA MANO,16,622348.9500000001,0.0003,99.5668,5443
HIPEROSTOSIS ANQUILOSANTE [FORESTIER],16,259913.95,0.0003,99.5671,5444
TRAUMATISMO DEL ARCO PALMAR PROFUNDO,16,481892.54000000004,0.0003,99.5674,5445
"PERSONAS EN CONTACTO CON LOS SERVICIOS DE SALUD POR OTRAS CONSULTAS Y CONSEJOS MEDICOS, NO CLASIFICADOS EN OTRA PARTE",16,454538.06,0.0003,99.5677,5446
"CAÍDA EN EL MISMO NIVEL POR DESLIZAMIENTO, TROPEZÓN Y TRASPIÉ, OTRO LUGAR ESPECIFICADO",16,713952.0700000001,0.0003,99.568,5447
"CAÍDA EN EL MISMO NIVEL POR HIELO O NIEVE, VIVIENDA",16,1844690.6600000001,0.0003,99.5683,5448
FIEBRE PARATIFOIDEA A,16,312619.87,0.0003,99.5686,5449
OTROS TRASTORNOS ESPECIFICADOS DE LA MEMBRANA TIMPÁNICA,16,1001084.82,0.0003,99.5689,5450
OTRAS MALFORMACIONES CONGÉNITAS DE LA PARTE SUPERIOR DEL TUBO DIGESTIVO,16,2258769.75,0.0003,99.5692,5451
"PEATON LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA",16,2588776.8,0.0003,99.5695,5452
TRAUMATISMO DE NERVIOS A NIVEL DEL PIE Y DEL TOBILLO,16,544450.7000000001,0.0003,99.5698,5453
CHOQUE DURANTE O DESPUÉS DEL TRABAJO DE PARTO Y EL PARTO,16,1210969.84,0.0003,99.5701,5454
PERITONITIS,16,364636.45,0.0003,99.5704,5455
CICATRICES CONJUNTIVALES,16,307900.46,0.0003,99.5707,5456
URTICARIA COLINÉRGICA,16,401042.5,0.0003,99.571,5457
TRAUMATISMO DEL COLON,16,1956827.9,0.0003,99.5713,5458
"CUIDADO POSTERIOR A LA ORTOPEDIA, NO ESPECIFICADO",16,71442.23000000001,0.0003,99.5716,5459
"PERSONA LESIONADA EN ACCIDENTE DE TRÁNSITO, DE VEHÍCULO DE MOTOR NO ESPECIFICADO",15,146479.87,0.0003,99.5719,5460
PEATÓN LESIONADO EN ACCIDENTE DE TRÁNSITO NO ESPECIFICADO,15,4853855.64,0.0003,99.5722,5461
TRAUMATISMO DE OTRO TENDÓN Y MÚSCULO EXTENSOR A NIVEL DEL ANTEBRAZO,15,778791.89,0.0003,99.5725,5462
EFECTO TÓXICO DE DETERGENTES Y JABONES,15,162789.38,0.0003,99.5728,5463
TRASTORNOS GRANULOMATOSOS DE LA PIEL Y DEL TEJIDO SUBCUTANEO,15,474147.79,0.0003,99.5731,5464
"EFECTO TÓXICO DE SUSTANCIA CORROSIVA, NO ESPECIFICADA",15,271265.56,0.0003,99.5734,5465
OTRAS MALFORMACIONES CONGÉNITAS DEL DIAFRAGMA,15,3808359.96,0.0003,99.5737,5466
TRAUMATISMO DE NERVIOS A NIVEL DE LA MUÑECA Y DE LA MANO,15,364546.7,0.0003,99.574,5467
"TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL USO DE OPIÁCEOS, INTOXICACIÓN AGUDA",15,257545.05,0.0003,99.5743,5468
